<353c1a30-8934-4bf6-8f47-6d707e4a2e00@iad4s12mta1103.xt.local>,bec,,,,,,,,,
<b6b028f2-176d-4ca5-9a8b-b5f5d198c7c6@iad4s12mta1103.xt.local>,bec,,,,,,,,,
<458604bd-e7d3-4d3a-9822-59ee452bc009@iad4s12mta1103.xt.local>,bec,,,,,,,,,
<bb34e3b5-dce7-4af1-9bb3-44091efe5ab4@AMS1EPF0000004D.eurprd04.prod.outlook.com>,scam,,,,,,,,,
<f281e522-fbac-4cef-97bd-511e248bf6ac@DB3PEPF0000885B.eurprd02.prod.outlook.com>,scam,,,,,,,,,
<d0610d47-04de-4c3a-b043-46db4dd86db0@DB1PEPF000509ED.eurprd03.prod.outlook.com>,scam,,,,,,,,,
<59733bdb-a9f8-43c0-bf48-edb9e203e218@iad4s12mta1105.xt.local>,bec,,,,,,,,,
<3a63d6a9-f39e-4089-8380-5a212ded929a@iad4s12mta1105.xt.local>,bec,,,,,,,,,
<ff68e6cc-01f2-4025-b46b-74c8fb83c2f8@iad4s12mta1105.xt.local>,bec,,,,,,,,,
<4db8a030-39a9-4f57-a83c-b778652d60f5@iad4s12mta1105.xt.local>,bec,,,,,,,,,
<9f3ff31c-32dc-4606-94d8-d2d9266e8174@iad4s12mta1105.xt.local>,bec,,,,,,,,,
<0f24e5cb-0ad9-43b2-9eb7-89f866c5fe75@SN1PEPF0002BA52.namprd03.prod.outlook.com>,phishing,,,,,,,,,
<ba94c0fd-4498-4037-ba93-4088328643ff@CH2PEPF000000A0.namprd02.prod.outlook.com>,phishing,,,,,,,,,
<0fa9b51b-b9fb-40fc-a5af-540ef813d615@AMS1EPF0000004C.eurprd04.prod.outlook.com>,phishing,,,,,,,,,
<19249173-0a87-45c5-821a-1d636afd51c7@SN1PEPF00026368.namprd02.prod.outlook.com>,phishing,,,,,,,,,
<autogen-java-0879a8de-4d3f-48b1-84fd-baf543c651a1@google.com>,malicious,,,,,,,,,
<20250212022137.3B828781BDC090A6@filtron.eu>,scam,,,,,,,,,
<01010194f85cfd25-546d7cfc-95c1-453a-82a1-7f11b3bac5f0-000000@us-west-2.amazonses.com>,phishing,,,,,,,,,
<CAEDwpU8F74CtGAehOJahjc3=VWtcAoJ0YP2fyw2VvA4icwFaPA@mail.gmail.com>,scam,,,,,,,,,
<712192236282737.2.JCF4481724143@thebestone.click>,phishing,,,,,,,,,
<01010194f85a5973-9f990b1e-abd4-474a-a6c3-00d35a200e05-000000@us-west-2.amazonses.com>,phishing,,,,,,,,,
<a3280a47-2680-4c72-9ca3-439b40b08c43@AMS0EPF000001A7.eurprd05.prod.outlook.com>,scam,,,,,,,,,
<20250212014614.7C2352F2E61847F2@filtron.eu>,scam,,,,,,,,,
<6c98d484-c808-487b-ba9f-b542abce32bc@AM2PEPF0001C713.eurprd05.prod.outlook.com>,scam,,,,,,,,,
<cb412b83-4792-490b-b450-f6eb1a477044@AM4PEPF00027A66.eurprd04.prod.outlook.com>,scam,,,,,,,,,
<1ec9f2b4-56e4-4bda-bfbe-c451562586d4@AMS1EPF0000003F.eurprd04.prod.outlook.com>,scam,,,,,,,,,
<e82ede6e-6727-4522-914f-105ae5dfc3da@AM3PEPF00009BA2.eurprd04.prod.outlook.com>,scam,,,,,,,,,
<20250212040649.7f814d7008612ab8@business1.theinsurancequoter.com>,phishing,,,,,,,,,
<d1a98fa5-46da-4dfa-830b-adccffcf5ca9@DB5PEPF00014B99.eurprd02.prod.outlook.com>,scam,,,,,,,,,
<01010194f8522235-675fb84e-965d-47a2-a320-36549681287d-000000@us-west-2.amazonses.com>,phishing,,,,,,,,,
<cb039423-2cb4-40a6-89f1-144d61c3b1b7@DU6PEPF0000A7E3.eurprd02.prod.outlook.com>,scam,,,,,,,,,
<340461908875269.8.QCC7172131539@thebestone.click>,phishing,,,,,,,,,
<01010194f84e6cf6-d25c586c-33e6-470d-a195-32cbb7ede99a-000000@us-west-2.amazonses.com>,phishing,,,,,,,,,
<fa34b47b-42be-474d-a2eb-af772290cc4d@iad4s13mta1235.xt.local>,bec,,,,,,,,,
<e4c9e4b5-3e02-4ceb-bf17-81ba35a5bf6f@AM1PEPF000252DD.eurprd07.prod.outlook.com>,scam,,,,,,,,,
<01010194f8464268-8576e011-e44e-40d6-ace7-018cf906e19b-000000@us-west-2.amazonses.com>,phishing,,,,,,,,,
<20250210201108.1CCC2E80E9BD9DF2@gmail.com>,scam,,,,,,,,,
<3b2ffd68-f59f-4352-9927-4a761d1f4413@DU6PEPF0000B61E.eurprd02.prod.outlook.com>,scam,,,,,,,,,
<202512020347.19is07oymk6rj@host2.ebuzzzz.com>,phishing,,,,,,,,,
<a95cb34a-246b-43db-b99e-acf9cebe8200@AM2PEPF0001C716.eurprd05.prod.outlook.com>,scam,,,,,,,,,
<202512020347.f677alonyk6rj@host2.ebuzzzz.com>,phishing,,,,,,,,,
<202512020347.f674528tak6rj@host2.ebuzzzz.com>,phishing,,,,,,,,,
<202512020347.19irz3zmmk6rj@host2.ebuzzzz.com>,phishing,,,,,,,,,
<202512020347.19imc04dak6rj@host2.ebuzzzz.com>,phishing,,,,,,,,,
<202512020347.19ingk07yk6rj@host2.ebuzzzz.com>,phishing,,,,,,,,,
<f4137f9c-e8b9-495d-96ac-ddebd01f7a25.369m369r@interpassengerterminalexpo.co.in>,phishing,,,,,,,,,
<20250211061755.8529F321F3BC7B0B@gmail.com>,scam,,,,,,,,,
<f2d84c2b-5c0e-42fa-b577-9d651f9f72f1@iad4s13mta1165.xt.local>,bec,,,,,,,,,
<eaf1182b-a61b-4944-8653-ee105b50912b@iad4s12mta1103.xt.local>,bec,,,,,,,,,
<1_w9KymwcNzwL@boletinesv3.hyperionat.com>,phishing,,,,,,,,,
<07be93d3f2a8442b9e6ba56143941e65@ch-sudgironde.fr>,scam,,,,,,,,,
<170219755522252.8.BGG9985319726@thebestone.click>,phishing,,,,,,,,,
<ac276493-4862-4433-bafc-37b40d409eda@iad4s13mta1161.xt.local>,bec,,,,,,,,,
<f64ccc73-8293-412b-8468-a16e90e179d2@iad4s13mta1157.xt.local>,bec,,,,,,,,,
<2d5f11ba-1dfc-42bb-8d44-a6a4cafa42f4@iad4s13mta1157.xt.local>,bec,,,,,,,,,
<fde79c18-feca-4903-961f-36ffe9ef316a@iad4s12mta1099.xt.local>,bec,,,,,,,,,
<fc8cb3ed-89a9-487d-99a2-1c970c035b7a@DB5PEPF00014B9E.eurprd02.prod.outlook.com>,scam,,,,,,,,,
<01e1454a-c23e-4361-aba7-75cd6eecd0da@iad4s12mta1099.xt.local>,bec,,,,,,,,,
<5778f9dc-b8d3-469b-830e-52f6d698e41f@iad4s12mta1099.xt.local>,bec,,,,,,,,,
<b0d587a4-c2db-4b4d-aea0-a688c66cd7e5@iad4s12mta1099.xt.local>,bec,,,,,,,,,
<595ddae7-1096-42b8-83e6-74dd2992b82e@iad4s12mta1099.xt.local>,bec,,,,,,,,,
<01010194f83ae966-763d10aa-fbfa-4175-bc59-9e01018aa52d-000000@us-west-2.amazonses.com>,phishing,,,,,,,,,
<01010194f836c801-6e7ac02a-3e0f-4afa-917d-599aa7698518-000000@us-west-2.amazonses.com>,phishing,,,,,,,,,
<173933119695.2091394.4969753663815604047@shoptrafficpro.pl>,phishing,,,,,,,,,
<f58d20a6-5ab5-4f35-b472-3bb13aa3974a@AM2PEPF0001C70A.eurprd05.prod.outlook.com>,scam,,,,,,,,,
<01000194f835ee6b-7aac5bf7-131a-41c4-9c2e-c5bb936c4bb0-000000@email.amazonses.com>,phishing,,,,,,,,,
<01010194f83073a4-05d14ce2-707e-4ba6-86fa-274948f0c9f4-000000@us-west-2.amazonses.com>,phishing,,,,,,,,,
<01010194f82fd8e8-7e925286-591e-49f3-92a5-f6a88a666ad5-000000@us-west-2.amazonses.com>,phishing,,,,,,,,,
<mid-66552b9a844f21f98e6ec6a0b91f4833-1676@news.tradenewstoday.com>,phishing,,,,,,,,,
<CAMjMcfmjRU_5K_SRi8mUmGv1ypJEu=tF4geceMY1o8EibPY7=Q@mail.gmail.com>,scam,,,,,,,,,
<587274886478208.1.IGJ7614848853@thebestone.click>,phishing,,,,,,,,,
<01010194f8256ea8-c99f00a0-893f-4cdc-83f2-bb3af92898e4-000000@us-west-2.amazonses.com>,phishing,,,,,,,,,
<autogen-java-3e8f0e22-0fe4-499b-869a-0d6c5e24c619@google.com>,malicious,,,,,,,,,
<mid-d4985e8a304f799ccba76bacc7a0003f-2316@grill.digitalhomeupgrade.com>,phishing,,,,,,,,,
<ec60abb1-545f-458a-8e45-f55868dad100.369m369r@inter-passengerterminalshow.co.in>,phishing,,,,,,,,,
<9463ccef65d87d87a4ee8ebed2cd253d@localhost>,malicious,,,,,,,,,
<01010194f81a7c50-889e4f0f-7247-49fe-b932-23130ab4a05b-000000@us-west-2.amazonses.com>,phishing,,,,,,,,,
<47E5546D7A7E4830A6AF7E5B24A208B8@DESKTOPI13E3UH>,phishing,,,,,,,,,
<mid-b7b7e13201557b13e85b123db11931bf-2085@care.healthcarejobservices.com>,phishing,,,,,,,,,
<01010194f8136bae-c6b4ee54-95af-4bcf-b8f6-3583f62740ea-000000@us-west-2.amazonses.com>,phishing,,,,,,,,,
<612554266756376.4.OWE6625611321@thebestone.click>,phishing,,,,,,,,,
<20250211194205.1D32C89649DA4E60@gmail.com>,scam,,,,,,,,,
<327f3aba-cb7b-4dcf-9e4a-9b8a3c020655.369m369r@inter-passengerterminalshow.co.in>,phishing,,,,,,,,,
<20250211184443.C2A3C5F0A661D37E@brennakay.com>,malicious,,,,,,,,,
<20250211184321.1CBA8838C51D65F7@brennakay.com>,malicious,,,,,,,,,
<20250211194211.AED737CC8F1CDFF8@gmail.com>,scam,,,,,,,,,
<mid-5a318deb5403929edc06e9f3e4f349f3-1627@wiz.techwhizards.com>,phishing,,,,,,,,,
<mid-61a131c2a321bf148cf3798a1def5226-1522@rail.railsempire.com>,phishing,,,,,,,,,
<CABguSQqcfdekC6EEaYo-kzVqRz4VzVjf4s0bYdngkU3adkAmgw@mail.gmail.com>,scam,,,,,,,,,
<20250212023451.6b2b79775aa16f9e@business1.theinsurancequoter.com>,phishing,,,,,,,,,
<20250212023446.333dafd784f5773b@business3.theinsurancequoter.com>,phishing,,,,,,,,,
<20250212023257.981724aca15fca50@business2.theinsurancequoter.com>,phishing,,,,,,,,,
<96daa515-ea73-4bba-9eb3-abf567f31a55@iad4s12mta1103.xt.local>,bec,,,,,,,,,
<20250211182539.39FA1C83E7989D64@brennakay.com>,malicious,,,,,,,,,
<20250212022457.c0b73d3c733afb10@business2.theinsurancequoter.com>,phishing,,,,,,,,,
<ca9a4ae6-1344-4608-9d02-275f63712da3@alibaba.com>,scam,,,,,,,,,
<f0edf5d2-aef6-48bf-b7b6-09e876420df4@iad4s13mta1229.xt.local>,bec,,,,,,,,,
<ea6f7ef8-1efc-4398-92b1-418550e074e1@iad4s13mta1229.xt.local>,bec,,,,,,,,,
<CABX28EyJQaN4FLKNBJa96NR0MgVaqaGzD=xVpMm2r276b8rHVg@mail.gmail.com>,scam,,,,,,,,,
<20250212021355.8ebc8dd895ace2c7@business2.theinsurancequoter.com>,phishing,,,,,,,,,
<01010194f7ef0a2e-8659f1e7-b29c-4b4c-bbf8-38a0b1314b59-000000@us-west-2.amazonses.com>,phishing,,,,,,,,,
<862230634982884.6.SPJ8399545088@thebestone.click>,phishing,,,,,,,,,
<4523568b-4c5c-464b-80db-5a2b7c68ec40@SJ5PEPF000001F1.namprd05.prod.outlook.com>,scam,,,,,,,,,
<20250211194204.851B4C0ABA0B6E19@gmail.com>,scam,,,,,,,,,
<CAMb6aKK=ZGRURbkAh_8FKmWEuBzwj0uFbrL3aq9f=pHcXcy0VA@mail.gmail.com>,scam,,,,,,,,,
<1330762243.30308186.1739318288095.JavaMail.zimbra@ehess.fr>,scam,,,,,,,,,
<mid-37525b39cb4217bd13da099c1369cfc3-2311@team.totalhomeserviceteam.com>,phishing,,,,,,,,,
<20250210064328.52E1703726B0E292@gmail.com>,scam,,,,,,,,,
<178148279.30306505.1739318012042.JavaMail.zimbra@ehess.fr>,scam,,,,,,,,,
<01010194f7d2d0d3-3f0eed94-c3a4-405f-b4fc-3d5c375671b1-000000@us-west-2.amazonses.com>,phishing,,,,,,,,,
<01010194f7cdb2d8-cc51861a-806a-4696-96e4-e3e0bf44049f-000000@us-west-2.amazonses.com>,phishing,,,,,,,,,
<01010194f7cda30b-40c316a4-b16f-4583-b4ba-f53117b1ab94-000000@us-west-2.amazonses.com>,phishing,,,,,,,,,
<mid-3c864f257865226b173f62c206953073-2222@ice.shopblazeice.com>,phishing,,,,,,,,,
<aeb3ca47-89c4-474f-9622-e6ef77192cbe@BL6PEPF0001AB4A.namprd04.prod.outlook.com>,bec,,,,,,,,,
<459344626531150.4.EXB6838886798@thebestone.click>,phishing,,,,,,,,,
<01010194f7c884f7-3a5ccddd-bccb-4090-bf7f-77bfd886ab0d-000000@us-west-2.amazonses.com>,phishing,,,,,,,,,
<082959808066946.7.SVU4981865031@thebestone.click>,phishing,,,,,,,,,
<557251756.8347.1739273285273.JavaMail.zimbra@statement.am>,scam,,,,,,,,,
<557251756.8347.1739273285273.JavaMail.zimbra@statement.am>,scam,,,,,,,,,
<eaa4adee-9855-4ee4-a42b-c6cfff279810@mail.ipa.com.my>,scam,,,,,,,,,
<01010194f7be6c73-0b7422d9-824f-4a5e-9c7f-196d0e339a6c-000000@us-west-2.amazonses.com>,phishing,,,,,,,,,
<01010194f7c496ed-382d584f-1141-4da8-a750-98a63eb2f025-000000@us-west-2.amazonses.com>,phishing,,,,,,,,,
<20250212022710.A74C887898888E00@cheng-hau.com>,scam,,,,,,,,,
<20250212012705.486e6fc86acbd779@business2.theinsurancequoter.com>,phishing,,,,,,,,,
<20250212012353.ca50f500691880de@business2.theinsurancequoter.com>,phishing,,,,,,,,,
<173932295920.5440.3960768691466061225@isg.nyc>,malicious,,,,,,,,,
<20250211030404.DCC61C1A7AC83134@bppcouae.com>,phishing,,,,,,,,,
<173932288551.2776.7946422472903462780@telenet.be>,phishing,,,,,,,,,
<ea4bccfe-0e7d-4c46-a5a8-9381192e95aa@AMS0EPF000001A1.eurprd05.prod.outlook.com>,phishing,,,,,,,,,
<CALRX4sqiL6Lk=6kv=vWE+qU+jQ=FNq=E5noU0N4pX+F6nwwhhw@mail.gmail.com>,scam,,,,,,,,,
<202512020102.ujbkbnq73mh2rj@smemarketing.info>,phishing,,,,,,,,,
<21b08462-432b-4f2e-b582-3759cf759a7b@iad4s13mta1235.xt.local>,bec,,,,,,,,,
<ba982add-eec5-46e2-8910-6f126ac6a802@SJ1PEPF000023D4.namprd21.prod.outlook.com>,bec,,,,,,,,,
<01000194f7ac3386-afb0f154-fa10-4e63-b28c-35eccaf8fc9f-000000@email.amazonses.com>,scam,,,,,,,,,
<202512020100.y7cpaivs5mc13j@fireworks-blast.com>,phishing,,,,,,,,,
<20250212005657.4ce422e4018d0670@business2.theinsurancequoter.com>,phishing,,,,,,,,,
<20250212005457.01a10cad64a49269@business2.theinsurancequoter.com>,phishing,,,,,,,,,
<2116237044.30299849.1739314624734.JavaMail.zimbra@ehess.fr>,scam,,,,,,,,,
<6188399545776710213256@win97020>,scam,,,,,,,,,
<20250212004104941.BWHU.5885.User@mta-or-w02.jcom.zaq.ne.jp>,scam,,,,,,,,,
<23bf01db7ce6$420619e0$c6124da0$@professionallearningglobal.com>,scam,,,,,,,,,
<00kq2z-00xk3@bam001.am.arara.com>,phishing,,,,,,,,,
<20250212003845.32afd59a5ee5a412@business3.theinsurancequoter.com>,phishing,,,,,,,,,
<CABAzjLq+jttP7o6xj9R6cejFtgqaJ7cQdUaks=DmgYfqH7MQmw@mail.gmail.com>,scam,,,,,,,,,
<1279595459.30302275.1739316042033.JavaMail.zimbra@ehess.fr>,scam,,,,,,,,,
<00kq2z-010i1@bam001.am.arara.com>,phishing,,,,,,,,,
<A6.CD.53006.5ABEBA76@ccg01mail02>,scam,,,,,,,,,
<67abe9e0.050a0220.8fe12.9325@mx.google.com>,malicious,,,,,,,,,
<20250211162435.DCA3CBFAA2923916@brennakay.com>,malicious,,,,,,,,,
<9a612a70f2b4d5564bb22f660f405f10@theledchannel.com>,phishing,,,,,,,,,
<20250211162250.EB0ADFFEDD784900@brennakay.com>,malicious,,,,,,,,,
<20250211162245.E74708E428A62BB8@brennakay.com>,malicious,,,,,,,,,
<20250211162206.3723FDCE16B0A3FF@brennakay.com>,malicious,,,,,,,,,
<20250211161853.7694EDD5D50705AA@brennakay.com>,malicious,,,,,,,,,
<20250211161739.70A5B946057DFDB6@brennakay.com>,malicious,,,,,,,,,
<20250211161701.14D13EEEB62881A3@brennakay.com>,malicious,,,,,,,,,
<20250211161513.E5B88FCA6D5B8095@brennakay.com>,malicious,,,,,,,,,
<20250211161455.2FA0E6CAB15968FE@brennakay.com>,malicious,,,,,,,,,
<20250211161118.FDDCD9A47738141F@brennakay.com>,malicious,,,,,,,,,
<20250211161115.A495E676E30ED0E2@brennakay.com>,malicious,,,,,,,,,
<1837332608.626413.1739319017149@iklimnet.com>,scam,,,,,,,,,
<20250211160901.3AEB5A7D029EA5F2@brennakay.com>,malicious,,,,,,,,,
<2fe1f6a1-dbfd-4ec5-bc04-def51922d1b4@iad4s13mta1231.xt.local>,bec,,,,,,,,,
<c5f82af0-9260-4663-836e-4e304b10da5e@iconfh.com>,bec,,,,,,,,,
<38e27d8c-af13-4db3-a68f-5f712a9dfa5c@fra3s50mta461.xt.local>,phishing,,,,,,,,,
<c97e7a29-f5e2-436f-9696-06078b6107a7@DU2PEPF0001E9C4.eurprd03.prod.outlook.com>,phishing,,,,,,,,,
<94db426507a04f60299f992f8eac55fca0e5143a@mail.edufrens.info>,phishing,,,,,,,,,
<DB3P192MB2059077BC60842CA8159FD3FF8FD2@DB3P192MB2059.EURP192.PROD.OUTLOOK.COM>,scam,,,,,,,,,
<20250211235110.8b47cb2c63d15555@business2.theinsurancequoter.com>,phishing,,,,,,,,,
<e6226b7c4cb5703f4747d53a98be62e3241fa7d1@mail.edufrens.info>,phishing,,,,,,,,,
<CAJu8jQjRroAcX03or8MmybnQOi_VfuXS6oPZZ2jbN567mzUj4w@mail.gmail.com>,scam,,,,,,,,,
<430104dd-5c22-4267-aa4e-b8831f674a58@iad4s12mta1101.xt.local>,bec,,,,,,,,,
<20250212003154.9F5E3089CF7FBE18@bigpond.com>,scam,,,,,,,,,
<106569ce-9e93-48dd-829e-ea39870c9bf4@DB1PEPF000509E9.eurprd03.prod.outlook.com>,scam,,,,,,,,,
<20250212013300.D0F995A7C7FDEC6F@biilbook.com>,phishing,,,,,,,,,
<20250212013300.69406F8BDE952180@biilbook.com>,phishing,,,,,,,,,
<20250212013300.D5FF7808541888B0@biilbook.com>,phishing,,,,,,,,,
<20250212013257.DFAF492C076A82FA@biilbook.com>,phishing,,,,,,,,,
<20250212013259.6E6E08D827858130@biilbook.com>,phishing,,,,,,,,,
<20250212013256.0DA32D0ACD0E49F9@biilbook.com>,phishing,,,,,,,,,
<20250212013259.9499AF099F06E3DE@biilbook.com>,phishing,,,,,,,,,
<20250212013259.052B68996E91BC5A@biilbook.com>,phishing,,,,,,,,,
<01000194f75a409a-1bc7114b-1cfa-43c4-8c52-77b338a0c277-000000@email.amazonses.com>,malicious,,,,,,,,,
<20250211232757.1a2943a66852420c@business2.theinsurancequoter.com>,phishing,,,,,,,,,
<20250211152720.B32744924F791800@smtp.office365.com>,bec,,,,,,,,,
<486a34cd-5111-4ceb-a2a1-08f1568ca06d@iad4s13mta1193.xt.local>,bec,,,,,,,,,
<CAOUFtVfBBKXGc+vQDyog3CafY2t9K-eP9K6f+LeMXSweTRgBog@mail.gmail.com>,scam,,,,,,,,,
<mid-db11a0b872aa6ac0a96ac461eff579e7-1873@ship.bagaleadership.com>,phishing,,,,,,,,,
<5868400988816255024674@win96153>,scam,,,,,,,,,
<CAO8utADz-k6pSXJpDcvf5_uZGtpx8NRzXPGZSYSJ_6E28Ds9rw@mail.gmail.com>,scam,,,,,,,,,
<213f6b2d-20a9-4835-be86-b4482a86b2b4@iad4s13mta1229.xt.local>,bec,,,,,,,,,
<2ac2cdca-3bfd-4988-a8c8-98e7aa53646b@iad4s13mta1229.xt.local>,bec,,,,,,,,,
<84803dd3-14e9-429d-8ac4-ffb20c41bda6@iad4s13mta1229.xt.local>,bec,,,,,,,,,
<74a28bfb-5d78-4f90-a9fb-0acf31323ac4@iad4s13mta1229.xt.local>,bec,,,,,,,,,
<20250209163733.C691A12F49C46DA3@gmail.com>,scam,,,,,,,,,
<76dc4bc4b699c90a2b8c50ba6d38388a@mail.gmail.com>,phishing,,,,,,,,,
<202502051756.515Hu4LX028638@mail.k-system.co.jp>,scam,,,,,,,,,
<CAMPcuf6XtQW4pLdPe+BNkYUqoeuSm-FcrUtvQNFNpzp1mix5_Q@mail.gmail.com>,phishing,,,,,,,,,
<d8469c0e73aac7dc84d034e18a2708ac@smtp53.ymlpsvr.com>,malicious,,,,,,,,,
<CACymq5jYudSTDgZ8w=C01D6adP9J7jb=EAbUr4-E8EwJW5XJTw@mail.gmail.com>,scam,,,,,,,,,
<01020194f742cd03-8a3de3bd-7b38-4916-abc6-4612a4127ea2-000000@eu-west-1.amazonses.com>,scam,,,,,,,,,
<02a2356544754b34b1b2b0484dc00b64@3470124>,phishing,,,,,,,,,
<157b4a9c-47d2-43e1-ba5a-0abb5a305cf0@iad4s13mta1145.xt.local>,bec,,,,,,,,,
<73cc1289a96dec1d032eb8dc7f9e0e01@straightlinesource.com>,phishing,,,,,,,,,
<CAL7t1qEmaj9RzjGYQgehCrCr=0c=dL0hYGBeCbZGe5qtC6+fNw@mail.gmail.com>,scam,,,,,,,,,
<659793aaaf7e4c26b5b0c8189b7de51a@3470124>,phishing,,,,,,,,,
<CAL7t1qHfMX0ErkZwGfH5k6yiM0AOY4qmYMyxWbB7tEwn-tyXoA@mail.gmail.com>,scam,,,,,,,,,
<CAL7t1qHfMX0ErkZwGfH5k6yiM0AOY4qmYMyxWbB7tEwn-tyXoA@mail.gmail.com>,scam,,,,,,,,,
<20250211225451.651A6CC8C4@vmzmfep01.sedatu.gob.mx>,scam,,,,,,,,,
<20250211225451.651A6CC8C4@vmzmfep01.sedatu.gob.mx>,scam,,,,,,,,,
<20250211225449.E16C3CC8CE@vmzmfep01.sedatu.gob.mx>,scam,,,,,,,,,
<20250211225448.6BD38CC8D4@vmzmfep01.sedatu.gob.mx>,scam,,,,,,,,,
<20250211225449.E16C3CC8CE@vmzmfep01.sedatu.gob.mx>,scam,,,,,,,,,
<20250211225449.E16C3CC8CE@vmzmfep01.sedatu.gob.mx>,scam,,,,,,,,,
<mid-782eed376d1345d82ff726b15f04f5cd-2198@heal.mindfullhealthfoods.com>,phishing,,,,,,,,,
<20250211225248.072B678C363@apmail.ap.co.id>,scam,,,,,,,,,
<996e4d9c-3ac5-4352-902f-3b4f873641b7@CH2PEPF0000009F.namprd02.prod.outlook.com>,phishing,,,,,,,,,
<ff0a3a27-fede-4ebe-9ffc-fbb4d2fc2440@DS3PEPF000099D4.namprd04.prod.outlook.com>,phishing,,,,,,,,,
<cb7788b5-8164-4229-9f59-517f49ec679c@MWH0EPF000989EC.namprd02.prod.outlook.com>,phishing,,,,,,,,,
<0e9eca4a322248fbbaef84877522c0f2@3470124>,phishing,,,,,,,,,
<CALayhj=e7CT8eUSzQt8id_goPBGfSCQ0koZSErCDdUuUuFkdJQ@mail.gmail.com>,phishing,,,,,,,,,
<1739313954410.HSBC.71437932.2511759.9596450224@notification.hsbc.com.cn>,bec,,,,,,,,,
<20250211224332.3C31D17FBB3@saasauth0016.correio.biz>,bec,,,,,,,,,
<CAFVtOnuH7AkNHR4DynUHSUzKQ1cuNLxzZrWDicmQw85+otfukQ@mail.gmail.com>,scam,,,,,,,,,
<7a6b88e0-a350-4cf8-8645-445dad189e5c@ccresj.org>,bec,,,,,,,,,
<CAFMr4DdFfn+GczsCGdKk=3Nw+2EfodxSUcQ1EvTRCsdTaHWOYw@mail.gmail.com>,scam,,,,,,,,,
<01000194f7233b0e-5da41df7-e721-4e4b-9e82-17d44cfd24e2-000000@email.amazonses.com>,phishing,,,,,,,,,
<0d27e064981be6ad1b79dc6471c0aa43@straightlinesource.com>,phishing,,,,,,,,,
<CAODsszWw+PQTKq3Lnq7iEbdF_LPMr2MWj+emscJ6CXDQ3OwG0Q@mail.gmail.com>,scam,,,,,,,,,
<CAODsszUDFTcB4Ha6yr5G-03CP+1=GQ-QjnVavtb9pAMyJ_xhLA@mail.gmail.com>,scam,,,,,,,,,
<6188399545776235885190@win97020>,scam,,,,,,,,,
<CAASyYVsakvkyp5+ZPWAVmtRUrr2=kMD+XiCV-yy2tgQwSw1mxA@mail.gmail.com>,scam,,,,,,,,,
<CAASyYVsakvkyp5+ZPWAVmtRUrr2=kMD+XiCV-yy2tgQwSw1mxA@mail.gmail.com>,scam,,,,,,,,,
<CAKSCqD7m9hDg1LzmicoS8YbWiapbd=m26koFAB0eGn_U+hAEug@mail.gmail.com>,scam,,,,,,,,,
<b8eb7a07-77e1-4113-9991-1e195f8b7a30@fra3s50mta11.xt.local>,phishing,,,,,,,,,
<20250211215558.8C79A625240@zimbra.buzintransportes.com.br>,scam,,,,,,,,,
<20250211215556.3E9EB6251E1@zimbra.buzintransportes.com.br>,scam,,,,,,,,,
<20250211215556.C1345625946@zimbra.buzintransportes.com.br>,scam,,,,,,,,,
<20250211215558.E8A25625849@zimbra.buzintransportes.com.br>,scam,,,,,,,,,
<20250211215556.0E74262592C@zimbra.buzintransportes.com.br>,scam,,,,,,,,,
<20250211215556.C1345625946@zimbra.buzintransportes.com.br>,scam,,,,,,,,,
<20250211215556.64476625933@zimbra.buzintransportes.com.br>,scam,,,,,,,,,
<20250211215556.291A662503E@zimbra.buzintransportes.com.br>,scam,,,,,,,,,
<ac84ddf4-fc2d-403a-9816-b5e6ad0cd8a0@mtasv.net>,phishing,,,,,,,,,
<bc3d54ec-e4e3-4057-a5f4-4803b64165f3@mtasv.net>,phishing,,,,,,,,,
<c2198008-8dd1-4dfe-a680-2f3e579e552c@mtasv.net>,phishing,,,,,,,,,
<01000194f6f90af5-3ba47949-f489-4b18-822e-ad505e6c4b63-000000@email.amazonses.com>,malicious,,,,,,,,,
<20250209151425.D9FA72C70CCC87AA@middleeast2002.com>,scam,,,,,,,,,
<d820z5DLdmiC1oullYfS8poaNbL3fk1eA05OnFvw@offerte-365.it>,phishing,,,,,,,,,
<20250211194204.D676695DF81BA0E2@gmail.com>,scam,,,,,,,,,
<mid-9c9aa0a5b00f1fa9f0694a6ee47e7c82-821@with.studywithu.com>,phishing,,,,,,,,,
<556466102.279182.1739309743224.JavaMail.zimbra@rotamatravel.com>,scam,,,,,,,,,
<556466102.279182.1739309743224.JavaMail.zimbra@rotamatravel.com>,scam,,,,,,,,,
<39902361-4f37-43b4-a434-b732f9e1fed1@ajobb.net>,bec,,,,,,,,,
<20250211192458.2556525152DCCB8C@gmail.com>,scam,,,,,,,,,
<003301db7ccc$b090e4e0$11b2aea0$@pratt.edu>,phishing,,,,,,,,,
<CAF5hC-bza0M7e5uPMjVBp8aYvn3a6FLZT57Pou71j2a-ZhgHgg@mail.gmail.com>,scam,,,,,,,,,
<338fad98-8208-4d6e-838e-ea2390604211@DU2PEPF00028D0A.eurprd03.prod.outlook.com>,scam,,,,,,,,,
<d5630988-3860-4f1b-9184-27c214b82a77@DU2PEPF00028D0B.eurprd03.prod.outlook.com>,scam,,,,,,,,,
<01f2fd738743031769ea4330b27c9c36@fortnitebett.org>,bec,,,,,,,,,
