Message ID,Verdict
<CAAJPFBCyduPjvzSBKzGT5=N3NqVk1UADVmop8JXJCpJ+=xq=og@mail.gmail.com>,scam
<20250306080750.56f6ac458647f9be@business1.theinsurancequoter.com>,phishing
<7yRda0Vhj-2483@n.nicethingspalomas.com>,phishing
<7yRda0Vhj-60884@n.nicethingspalomas.com>,phishing
<20250306075842.ad2a5a1003608790@business1.theinsurancequoter.com>,phishing
<Share-32ca87a1-b06a-b000-d8d7-6d1dbd49c4e4-646ce787-6f99-4d61-b8e1-6912920e2365-4b040c63-28e9-4af6-a3f2-acb6142db336-r0-SendEmail@odspnotify>,phishing
<34.CD.22439.A0459C76@i-057d31c6a9f14b243.mta1vrest.sd.prd.sparkpost>,phishing
<174124749465.745763.2251902993517978992@mediawebtrck.pl>,phishing
<mid-3bb97c280eb6fc06021d36f4e13c1588-1731@gear.thetravelgear.com>,phishing
<174124696883.466.10995833357587034843@mediawebtrck.pl>,phishing
<174124709425.374.14837503254656649877@leadmaxx.pl>,phishing
<97d10117-ea3a-4387-b847-3ae50ac847f6@atworkforceinc.com>,scam
<CABKMh6tDDgJoWCTGYJsK8AENiVTdXo7-46xULMcFOoUgLV_ezg@mail.gmail.com>,scam
<CAMz=StbtdAzRH4xpQbAXVROUBMu30M9MuVKL3XZ6LiT9NLJ=AQ@mail.gmail.com>,scam
<9192da58-aee0-4571-9848-bb49683ccb20@DB1PEPF000509FA.eurprd03.prod.outlook.com>,scam
<050920250337233118CBFC12-A2CA326856@sanjaybiyani.com>,scam
<4ee12097284748c2bc7b7b40051d243a_CAJ9v_n+czry6TUxchmjnF6YewAc6fJEtBsb1rwABxkagiDCoiQ@mail.gmail.com>,scam
<174124616045.374.17357486559452577754@mediawebtrck.pl>,phishing
<20250306073242.04c2fefdb2ef13ee@business1.theinsurancequoter.com>,phishing
<1_B7o0M0CrMp8@boletinesv3.hyperionat.com>,phishing
<50d67905-8fdf-422c-b07e-78f23965778d@alibaba.com>,scam
<mid-16552426f60138fc7155e97e85325dc1-2000@fass.matchfashion.org>,scam
<CAEm==iU5xgAVezFN6xsBknUE28c=WsJBwSDNDvt+esa=A+E-Xg@mail.gmail.com>,scam
<d1483c27c8944ddab0d9c8de28aef3f5_CAJ9v_n+czry6TUxchmjnF6YewAc6fJEtBsb1rwABxkagiDCoiQ@mail.gmail.com>,scam
<autogen-java-5e71ec82-4f9a-488d-89e1-a5c4b17e89f7@google.com>,phishing
<trinity-d5865936-f8ca-4c1b-8b03-5fc7d3a86f3b-1741245393593@msvc-mesg-gmx002>,scam
<trinity-c9085da1-0357-4e8d-9374-5e8c8f1d3b55-1741245314376@msvc-mesg-gmx020>,scam
<trinity-c9085da1-0357-4e8d-9374-5e8c8f1d3b55-1741245314376@msvc-mesg-gmx020>,scam
<CAMz=Stb708-zuO-HV8SWp_-bu1ftuwDQEZ5-NfWxsYc_JMufVQ@mail.gmail.com>,scam
<03627bf9-7325-4a43-8cd9-335059a5d80a@AM4PEPF00027A61.eurprd04.prod.outlook.com>,scam
<CAMz=StaGvQxt9AaTqnVRFrAUry_1QggeDiCXmE9L1xPXMoH4HA@mail.gmail.com>,scam
<174124468476.466.17829117114800652442@etarget24.pl>,phishing
<autogen-java-03ac3d68-0f90-4a90-8c26-37ebdf0f76ff@google.com>,phishing
<9377edf9-6713-441c-9200-3a87c5514c70_88117d2d-e347-4e0f-94d9-778d15fa0594_20250306070408@scratchmagazine.co.uk>,phishing
<20250306070530.b8349050162f778c@business3.theinsurancequoter.com>,phishing
<174124344326.745763.3041513556497409623@dataworld24.pl>,phishing
<CADWFe=PFmQowk+L-pPjBN-2Azpq=rw33J1Nk4HQT1ZCc1+UqWg@mail.gmail.com>,phishing
<mid-29bbd133e7d52203c76d57d7885530ae-1647@more.cashprizesandmore.com>,phishing
<E1tq50J-0000000BRZZ-2CHA@jupiter-2108.mywebserver.in>,scam
<20250306144634507.105156@ifpp.top>,scam
<7c9b7726-b83a-4090-a5fb-1534efc4d8c5@knowledgemaven.com>,phishing
<20250306064215.D7907C20B2D9@c156gu4e.mwprem.net>,scam
<188f6ed9-bae8-45ef-a872-37dce56990ab@eeieconf.com>,bec
<7dfb090f-b6f3-4389-84d3-53dd25dbc8c8@DU2PEPF00028D09.eurprd03.prod.outlook.com>,scam
<df1f2fad-f2e8-48e9-a91f-8c866cb1ce7f@alibaba.com>,bec
<20250211153545.42CCD04B92618B32@biilbook.com>,phishing
<174124266055.745763.13998848817845457487@mediawebtrck.pl>,phishing
<EILRT-CqQPKm7d1rogWm8Q@geopod-ismtpd-10>,bec
<CAK+kXV55ecxDYKd1-KOgBUW7Vf5d7yU22ZNSG+hz3EZ-Ji3=Mg@mail.gmail.com>,phishing
mis_3345946B6106240F14609C25@aaeseditorial.com,scam
<bbf63230-1af6-4b4e-a1da-576002e81a07@AMS0EPF000001A2.eurprd05.prod.outlook.com>,phishing
<010101956a16a892-38486960-dced-4a8d-83f3-69d8ffbeb8a9-000000@us-west-2.amazonses.com>,scam
<20250213013801.495E6F86A618E2AF@biilbook.com>,phishing
<5797eb45-9782-4a33-acbe-f5784d7fb7c5@DU6PEPF0000A7E0.eurprd02.prod.outlook.com>,bec
<20250306060850.701411ea33a0e47c@business3.theinsurancequoter.com>,phishing
<20250306060738.84ef1e4f37fccd9a@us.creditformerchants.com>,phishing
<20250305235526.1DD74140433@zcsmta.armada.mil.ec>,scam
<aa8a7949-d768-4d8e-a934-07c855b5a8c9@DU2PEPF00028CFF.eurprd03.prod.outlook.com>,phishing
<CANdYRnj-vQXunZnmCKwcCk6MMYnJjAWKP-h9di2Tbf_sYnGVaA@mail.gmail.com>,bec
<IA1PR14MB7339E098449C6657360EB826EFCA2@IA1PR14MB7339.namprd14.prod.outlook.com>,scam
<224a9246-eed9-474f-ad4e-2f02a491f8a8@jeeeng.org>,bec
<974615446.297925.1741240951990@2834954c6074>,scam
<1360844071.1741240682139.kslgnbhb.jthztmjxvfrdqljtzfmjbaljpkjk@mt2.jrgpartnersmailer.com.345276>,scam
<41194e7a-3c6b-4334-ac3b-3f4ac31613a0@DB5PEPF00014B8C.eurprd02.prod.outlook.com>,scam
<8f97806e-d659-4fa5-ab81-781290edbdc1@AM1PEPF000252E1.eurprd07.prod.outlook.com>,scam
<256161f72c99483f8b0cd4b505e0ff96_CAJ9v_n+OjjDRSG4dUDEuyZR_sAp4n56RyXKLiRMdOuBofJ9U2g@mail.gmail.com>,scam
<20250306055642.7738250f8a2c0620@business1.theinsurancequoter.com>,phishing
<6f39b7b1-2d0b-4937-b625-0f2a42cdee36@cxodinners.net>,malicious
<AM6PR08MB3047A06361571BC4EBCA24BCF3CA2@AM6PR08MB3047.eurprd08.prod.outlook.com>,scam
<174124003021.2360723.10466736636531034762@leadmaxx.pl>,phishing
<mid-8c39f5d561d7f9d08c78f14bdcd81093-2224@cop.shopblazeice.com>,phishing
<174123951620.745763.6530000353717303557@biznetglobal.pl>,phishing
<AM6PR03MB4646883E3A2C82EFA4038DF3E8CA2@AM6PR03MB4646.eurprd03.prod.outlook.com>,scam
<MN2PR20MB31036564A38B3A9D1AAFF5C0B1CA2@MN2PR20MB3103.namprd20.prod.outlook.com>,scam
<CAOWGqcorOUL01sHCeb87gRvd-SyJa0G8nrSzDS2FKRpfgNo4dw@mail.gmail.com>,scam
<E1tq3l5-0000000AY7O-3Y2T@jupiter-2108.mywebserver.in>,scam
<1563676153.98700510.1741238314312.JavaMail.zimbra@fibertel.com.ar>,scam
<174123864929.2360723.4228143508490241142@etarget24.pl>,phishing
<0c0bd74e22634774a7a38c2f91571fc0_CAJ9v_nJehCCUCcijVM5u2kw7j=EWHYPOuhVCBb2qBBMcnWJZgA@mail.gmail.com>,scam
<8a9ff291-9b72-4cae-a08b-844918caa821@vmwn0090.CADSA.SA>,scam
<VI1P192MB040008424F6DA549E133A7B5A3CA2@VI1P192MB0400.EURP192.PROD.OUTLOOK.COM>,scam
<20250306051244.381505f7e9fb4242@business1.theinsurancequoter.com>,phishing
<mid-21a28e2c68f856c5f00c82da91dcec14-2317@sent.investmentadvisors.info>,phishing
<aad39a31c5012b25e64c05ae4df9d3fc496788@ntebogangtechnologies.co.bw>,phishing
<mid-11016104e7a89fc68e6d466a8296c8b1-1841@care.comparemycareers.com>,phishing
<1741237247.gmydeojngm3damzngq4dkmjygy@recibetu.oferta-aqui.es>,phishing
<1741237218.gmydonrnge4denznguzdgmbxgu@mb.descubreestanewsletter.com>,phishing
<4c7fb9d8-4f24-4d05-8b09-76cfa3813a63@mastergunfighter.com>,phishing
<000901db8e53$3ba7bd00$b2f73700$@port25.com.my>,malicious
<000901db8e53$3ba7bd00$b2f73700$@port25.com.my>,malicious
<0a49c125-ca48-4406-b52c-ce5dcb1857cc@iad4s13mta1012.xt.local>,bec
<mid-5bea67a1838dbca4229f5fc73c395705-1401@vest.studyvesta.com>,phishing
<de455ca96f9748a1b374438f60b6b645_CAJ9v_nKOgVSfWh8N17tPkTEKb4Sqw7ZPAVzX17BmaDYZZhF7DQ@mail.gmail.com>,scam
<7183752743.arun.gordon@bm64.teo2.com>,phishing
<1d2dfbbe-d943-4ef8-b4c2-601a201b08cf@iceenr.com>,bec
<8993fa9d-d063-4bd3-9527-172e202b76a0@iad4s12mta1049.xt.local>,bec
<CAEBLSEL=M0C25ePLbL=9NKnNjgvwMZ8pf=wU8wBzStV3OebMGQ@mail.gmail.com>,scam
<361559bb-0670-4517-9025-665d60575b37@intjhep.org>,bec
<17e400132d105b99e11d52020033f4ae@bigpond.net.au>,phishing
<9500016321.natalia.counihan@bm64.teo2.com>,phishing
<a4a7d22dd91d373c1fb019b24682bfc4e769cf1b6c@ntebogangtechnologies.co.bw>,phishing
<8560950645.kate.west@bm64.teo2.com>,phishing
<3ebf5621-60f1-4472-a7ec-a7c6985d0274@AMS1EPF00000049.eurprd04.prod.outlook.com>,scam
<6599762013.dino.santos@bm64.teo2.com>,phishing
<ACA229DA320B4A01930B8D4BB096B157.MAI@rentbuy.com.au>,scam
<c793aa88-e214-44d5-97fd-93545f5c4e7d@iad4s13mta1191.xt.local>,bec
<8130082387.margaret.mcgeown@bm64.teo2.com>,phishing
<3044038018642474031701@win96151>,scam
<mid-81b0f6e3461fbb1661f6b5532f8a95a5-2222@ice.shopblazeice.com>,phishing
<8101493100.geoffrey.burns@bm64.teo2.com>,phishing
<MW4PR20MB4365630BA7944D9B1B542108A2CA2@MW4PR20MB4365.namprd20.prod.outlook.com>,scam
<4014485589.charlotte.wu@bm64.teo2.com>,phishing
<8F.60.22628.13819C76@i-095495fa3b2a0d319.mta1vrest.sd.prd.sparkpost>,phishing
<5825413891.eliza.howell@bm64.teo2.com>,phishing
<E1tq1Yj-000000091jd-0tBp@jupiter-2108.mywebserver.in>,scam
<VI1PR02MB3167D927A6CB089DA8103B16ADCA2@VI1PR02MB3167.eurprd02.prod.outlook.com>,scam
<0167324292.david.mckendrick@bm64.teo2.com>,phishing
<DM4PR11MB7301A56219B6DE846CFD5E77ECCA2@DM4PR11MB7301.namprd11.prod.outlook.com>,scam
<5252628104.scott.evans@bm64.teo2.com>,phishing
<0148796181.rishi.jobanputra@bm64.teo2.com>,phishing
<PH7PR12MB73534E0EA69BF4BAE3B691B6AFCA2@PH7PR12MB7353.namprd12.prod.outlook.com>,scam
<AS2PR08MB1034937F4D70CF97B90A03585ACCA2@AS2PR08MB10349.eurprd08.prod.outlook.com>,scam
<304403801864413813915@win96151>,scam
<20250306033852.e5aa63e982c54869@business1.theinsurancequoter.com>,phishing
<20250305110214.94E001060D037671@gmail.com>,scam
<12.12.22405.9F519C76@i-04064ebb55cc92937.mta1vrest.sd.prd.sparkpost>,phishing
<RU6bW4-AS4qE4rVMnjc9gYI13tDJ3o85PyC3Vb5pHnc.Y24RmSAr5nkyO7CWyT-RqwV5yEYjWKHswGcR1sl1-Bg@guidenest.sa.com>,phishing
<8PjPx-nfrAiDw4eHMqhCzo28Pj9mY0xyQb0LB-JvNCY.vsmVnjsh1jhdSwkTgyoZZ0feWy87pplrQpD0Pp7d5co@guidenest.sa.com>,phishing
<A0.CB.22380.B5419C76@i-059339f02693bdca8.mta1vrest.sd.prd.sparkpost>,phishing
<DM4PR11MB73015AD7915AA7965830C5B5ECCA2@DM4PR11MB7301.namprd11.prod.outlook.com>,scam
<d08611838df844a18f28cb0c280847bc_CAJ9v_nK2kSChTy8Wn17B9u_qRSUUp7-aaLXfnsSt=Rc=5-Gw6w@mail.gmail.com>,scam
<20250306031906.fccff3ea7c947673@business1.theinsurancequoter.com>,phishing
<autogen-java-3f360012-3ee7-43c4-bdea-d4f5afe2f8b6@google.com>,phishing
<kYEEsLe-50l0q4YojRwWDLZ2VFJ8-e82yGARbPvshis.kSKuUA8WpHLXR148YPChzFSLk9s8f4sOrT1UqRf-mzY@nestlife.za.com>,phishing
<20250306025734.b7fb8ee16d6c4d46@us.creditformerchants.com>,phishing
<AB.16.22242.23F09C76@i-04a7f047d9da505e8.mta1vrest.sd.prd.sparkpost>,phishing
<20250306023756.71e54d780f328806@the.thewhalecapitals.com>,bec
<AM0PR02MB5554D0DFE0F0EE094D6426E7E0CA2@AM0PR02MB5554.eurprd02.prod.outlook.com>,scam
<mid-2679469309e2137eb7a59b7084db1d23-2224@cop.shopblazeice.com>,phishing
<mid-a6639361add75fd9bd4cbc7750f594f5-821@with.studywithu.com>,phishing
<SYBPR01MB61594A8AFA7443557A9F8B8A8CCA2@SYBPR01MB6159.ausprd01.prod.outlook.com>,scam
<1_nwEO43UbE4m@boletinesv3.hyperionat.com>,phishing
<CANLXbEtZdgRkVnSW5ShoG+7geptMJAW1_T07uKoK7PRRZSv+Ew@mail.gmail.com>,bec
<mid-7574ef99e450d5982ba3bf53de8b8897-2155@mart.smarttechbuys.com>,phishing
<CAB01W8hvBFp-6k1c8mqrtFX6-wVdh4Bbaf5vB9eOtgmhf4a1Ew@mail.gmail.com>,scam
<20250306004600.M59140@staff.pccu.edu.tw>,scam
<DF.F1.22855.9A209C76@i-0c6581ae49f8075e3.mta1vrest.sd.prd.sparkpost>,phishing
<1b2adcce-d683-41da-8a7b-c469fee055aa@AM1PEPF000252DC.eurprd07.prod.outlook.com>,phishing
<028ef36ec6e4b719e1a68567e680149f4f5ee817@mailsmaster.info>,phishing
<442e42d8-055f-4eae-800d-c470f06489b2@desirebelief.com>,phishing
<CADkiVOjH6C-5hAf_hv8tj_E1MqEbC8sfdNLd5wzY20iXsLHZJg@mail.gmail.com>,scam
<176d2a55-a0af-426c-a2dd-56776b3e7b1c@vmwn0090.CADSA.SA>,scam
<14m92wmv37t08luioz9r6r9cz5f21b29.75024357.gh2pk5@x21oi4qi427nwxavfnoifnhulfb0.namprd2847.prod.outlook.com>,phishing
<CABQLaFpFggKDKGkzqhTdwrG5aREa8mc4pfSxsw2+edNUkQF-Ew@mail.gmail.com>,scam
<618ccd81-46b9-427b-a14d-0f2a378be552@iad4s13mta1233.xt.local>,bec
<0799205b-7654-4ef4-a970-5fcf40db8593@mtl-mta04-out1>,phishing
<20250306014143.ad41d3762010afbb@business1.theinsurancequoter.com>,phishing
<b8bf4006-9364-40c1-ae0b-7fe8ea700317@consultrperryco.com>,scam
<E1tpzxa-00000007chm-0QYT@jupiter-2108.mywebserver.in>,scam
<mid-0ecf7a49eeeeab0828fe29ff9abe8ba7-1841@care.comparemycareers.com>,phishing
<CALayhj=e7CT8eUSzQt8id_goPBGfSCQ0koZSErCDdUuUuFkdJQ@mail.gmail.com>,phishing
<0E.67.22586.442F8C76@i-021b2df53fdc5de36.mta1vrest.sd.prd.sparkpost>,phishing
<5c3554c8-b21d-431b-8258-7ec3b79d09cf@mtl-mta03-out2>,phishing
<20250306005158.604EB13559@exchangeoutlook.d.finbizcollaboration.sbs>,scam
<981e8f4e-501d-4283-a490-62754580d856@mtl-mta04-out1>,phishing
<E1tpzwX-00000007bWu-0Dgw@jupiter-2108.mywebserver.in>,scam
<CAD9sgdTe_tJVKSA3mbN1PQpWZuTctn3YFC4ypC9gnQGoYyu4pA@mail.gmail.com>,scam
<2fdaa70cf83c161d3b71389367b4eee5e22c2908@ntebogangtechnologies.co.bw>,phishing
<da8fa8e3-c58d-498b-ae3e-b4a4f068aa3d@mtl-mta03-out2>,phishing
<2-3pPh2o7bDo4n-CVZ4kDJ3DFut@smartbrain-company.com>,phishing
<82.7E.22355.3C3E8C76@i-07374c767ad013089.mta1vrest.sd.prd.sparkpost>,phishing
<E1tpzT8-000000078mc-2XT7@jupiter-2108.mywebserver.in>,scam
<E1tpzKI-00000006vrm-0r0j@jupiter-2108.mywebserver.in>,scam
<56155d77-181d-456c-aba8-dd1116d6e7d1@mtl-mta03-out2>,phishing
<cccc8c34-a4a1-4bc2-a435-60914c30e7a8@mtl-mta03-out2>,phishing
<CABWpSrBe_PUpNQY6o3-W-GqVRN0yoG3wmw+-hjxEGaFV=VFxJg@mail.gmail.com>,bec
<autogen-java-dd6ae7ab-0f4d-464d-92f5-1c842b7bd3a9@google.com>,phishing
<rt-4.4.2-1730454-1741221571-884.361838-19-0@sgs.com>,phishing
<20250306014259.1684E96FED31B5A9@cheng-hau.com>,scam
<mid-44f892201802c73f84aa820bf049b0b7-1522@rail.railsempire.com>,phishing
<b8c78a84-d19d-4cbc-9768-a8bca66bc1bc@mtl-mta04-out1>,phishing
<autogen-java-6864d91e-c609-4388-b961-b69aa41dbd62@google.com>,phishing
<autogen-java-d6fe026a-4b74-496b-8ec6-31ae4b39759a@google.com>,phishing
<2be62d41-9a97-42ec-a1f4-fcc3783db777@mtl-mta04-out1>,phishing
<018019ff-6d8e-44eb-80a2-f31537977579@mtl-mta03-out2>,phishing
<rtkptWO5QQ2xp90iauD_8g@geopod-ismtpd-29>,malicious
<a2e1da24-855b-417d-a3fc-8d3800ef1738@mtl-mta04-out1>,phishing
<CALgnBZcfnPjTemXQE=Kav5Mtygt0we_5rStrA0A4sq3sERFO_Q@mail.gmail.com>,bec
<SY4P282MB19969FCFD4CFF02553E8568AD3CA2@SY4P282MB1996.AUSP282.PROD.OUTLOOK.COM>,scam
<3e1296a3-e1d5-4b7b-aa4b-19f30116feb3@mtl-mta03-out2>,phishing
<5a50c151-2487-41b2-a217-4070217ab6d5@mtasv.net>,phishing
<0111019568c70409-5b849bae-eef2-42e2-87f2-ee834568ffb8-000000@us-west-1.amazonses.com>,bec
<810c2c52-b5ca-41ae-834a-c057cd8e0998@mtl-mta03-out2>,phishing
<719509ff-abbf-4d77-a7ea-e1390f31257c@mtl-mta03-out2>,phishing
<9d90faef-e960-4e33-94d2-ef2f65c373a6@AM4PEPF00027A5F.eurprd04.prod.outlook.com>,scam
<0111019568d31d82-a760e410-d688-418c-becb-784e54700bde-000000@us-west-1.amazonses.com>,bec
<0111019568c128fb-17305adb-522a-4bff-86d7-31d10eba1589-000000@us-west-1.amazonses.com>,bec
<0111019568c95427-db390c65-4ef3-4c92-8642-f5dba24e0473-000000@us-west-1.amazonses.com>,bec
<1_oZQOw5fKj48@boletinesv3.hyperionat.com>,phishing
<0111019568cd0a49-77ecd551-ad9b-4385-8fc1-e08db71ab3de-000000@us-west-1.amazonses.com>,bec
<dd3535ca8611ca2fa48007339779382f@agindo.at>,scam
<0111019568c9d1c1-31fe88c8-7d19-4ab8-a5b6-1f7a0257ab50-000000@us-west-1.amazonses.com>,bec
<20250306001041.70f125dac1216f80@business1.theinsurancequoter.com>,phishing
<e87e1086-dc5d-47a7-9b9b-56153a5354de@mtl-mta03-out2>,phishing
<61ab1719-9793-45b9-b129-83d1dac84413@mtl-mta03-out2>,phishing
<0111019568b445ed-e4ad6b1d-5958-467a-9945-c0c9493ad8c8-000000@us-west-1.amazonses.com>,bec
<48639311-6407-49a7-a77d-499e692f2396@ajoop.net>,bec
<20250304212946.3A394059AEA689BD@gmail.com>,scam
<0111019568a9f493-0038524a-4a27-49ae-84d4-be4188ded539-000000@us-west-1.amazonses.com>,bec
<0111019568b09125-87bc36bc-7a67-44e2-b201-3ef1eda9e1fd-000000@us-west-1.amazonses.com>,bec
<7a8d882b-e297-432f-8cd9-9b13d50d756d@mtl-mta03-out2>,phishing
<d2048a54-011e-44a5-b0e5-7c3987b673ee@mtl-mta04-out1>,phishing
<3044038018643083730125@win96151>,scam
<82fb1e3d-e832-4295-88ec-0a30aad0c92f@mtl-mta04-out1>,phishing
<783fa924-e3c3-4a73-8b09-d183667c4ef1@mtasv.net>,phishing
<2fa5d79a-d404-4c27-99d7-bde39127ad38@AM3PEPF0000A79C.eurprd04.prod.outlook.com>,scam
<0787da7185416b60460c45ee1ac993989f805a6b@incrediblestar.com>,phishing
<b4678d0ff4374cfeb48ec1e438f7bbb8@ndc.edu.om>,scam
<F9.3C.22673.28AD8C76@i-09e473cab3b99dff6.mta1vrest.sd.prd.sparkpost>,phishing
<CAKM8cnDFKuDhNNhzZtGNYEhyCsw-RTq6aD0v6M7dFMDVbr45Tg@mail.gmail.com>,scam
<autogen-java-ef47eabe-160b-4431-a344-7654010614a7@google.com>,phishing
<X0CqoHwzK4Rn65vyCfao9bXUNyeiFKfDZy6-JsbLwGs.2Ivym5N0fliS2Mn11py1mfxTsjNB8_m4ksWoycGvWQQ@jailenemy.sa.com>,phishing
<20250305230745.ee50f57f36576270@mca1.creditformerchants.co.uk>,phishing
<c90d643b-0a1d-49c1-b7f0-793699bf990a@mtl-mta03-out2>,phishing
<CADYcbOF6iDqSQ8LNXTqWsy25AAnDNPQZb2Mi1uMYAnfkYCC5Mg@mail.gmail.com>,scam
<CADYcbOF6iDqSQ8LNXTqWsy25AAnDNPQZb2Mi1uMYAnfkYCC5Mg@mail.gmail.com>,scam
<CAAbFjg0v+W3qpHjWLNgpPxkbqFLfSM6QyddaO17nnzKnu1-5pw@mail.gmail.com>,scam
<c1741a28-4e65-fa27-b99c-4a6b3d8d9737@skynet.be>,scam
<CAPjU0_rv3BZ3d5_Z0ztjrWnszwkAPnLTEpFFsVsyaO0EjT15Cg@mail.gmail.com>,scam
<88c351fb-10b4-4577-9608-5d146272d326@mtasv.net>,phishing
<ssoaih-0za7m3-87@spsndr.com>,malicious
<CAAbFjg0v+W3qpHjWLNgpPxkbqFLfSM6QyddaO17nnzKnu1-5pw@mail.gmail.com>,scam
<2b91efb1-c3ca-44fe-8b6f-da04bb4684c2@mtl-mta03-out2>,phishing
<CAAbFjg3UsORr8vEMmAU7G1jAx7hfOYpmtL48EkeOzWOAfiBknw@mail.gmail.com>,scam
<CABG_k-O+hMtmLoN1ffsqzHTKJ8==6c-AjzYa7eXahdDLeHG=QA@mail.gmail.com>,scam
<CAAbFjg3UsORr8vEMmAU7G1jAx7hfOYpmtL48EkeOzWOAfiBknw@mail.gmail.com>,scam
<CALhbhwXmdgsLG+3j9VOYCVQX-aBTPM1HUVj2zS2rsWa-R9jwsw@mail.gmail.com>,bec
<9c53aae8-5b18-442a-93d2-703cf3b2efe8@mtl-mta03-out2>,phishing
<QEqFvHhoSrqvnD-JGFU9Kg@geopod-ismtpd-27>,malicious
<20250305234421.4FCE5D620B7200A0@amathar.com>,scam
<2-XWPHKyZTvrAj-SNNSKkqBb1m2@smartbrain.agency>,phishing
<E1tpxJi-00000005HnZ-0rw1@jupiter-2108.mywebserver.in>,scam
<661c1e9e-c185-4994-bb4c-2a08d17ef71a@mtl-mta03-out2>,phishing
<174121446432.466.5045246849425299423@leadmaxx.pl>,phishing
<BfosqbdgJP5zcNl2QxUi8k0wHZAsxLY-d1F5Vhk-Mt4.3wTv0l8ZkXS-Jl_QeFfxnfKSOw3QbHjAhScyBXPsya8@cardrow.ru.com>,phishing
<d51dbbfc-710f-40a9-a2f9-9e0e4410a3ff@mtl-mta04-out1>,phishing
<20250305223641.144a1b9666d24327@business1.theinsurancequoter.com>,phishing
<mid-76b8b61fbcf4ead048b64f5c4c9b4c66-2317@sent.investmentadvisors.info>,phishing
<20250503143821C426E3D96E-FA4530E22B@gmx.at>,bec
<20250503143809E9AD3EB915-5405C66BDF@gmx.at>,bec
<JSzTMwr73weXFxmBrYFYWV63OJCvr5fXdcXgQsBugCk.eE4x2umywRq9K9-Q6PT5BmljUTVbAJAF7etEebEXcGs@jailenemy.sa.com>,phishing
<01110195686b2292-737bb81d-72f1-4135-b103-25edb27e86bf-000000@us-west-1.amazonses.com>,bec
<a7229396-fb59-4b4a-bcc3-a96a90179943@mtl-mta03-out2>,phishing
<20250305223143.0a181e2ff95fbf9c@mca1.creditformerchants.co.uk>,phishing
<174121346809.374.18278387269012097011@mediaxtarget.pl>,phishing
<e63f4979-d725-4973-a97d-f80cc3f704b5@mtl-mta03-out2>,phishing
<58960.197.184.177.232.1741211401.squirrel@www.playstar.si>,scam
<86c34d91-507f-4c6f-92fe-2d391226eba9@mtl-mta03-out2>,phishing
<01110195686b21cc-772d09ec-5f8d-4713-abfc-9ff6c7eff70b-000000@us-west-1.amazonses.com>,bec
<7MIZJ000000000000000000000000000000000000000000000SSO76400BKpRL8IcRvq4SlWT5HpOYQ@sfdc.net>,phishing
<01110195686b224e-8ec9792f-3cd1-48d3-bd17-cec49773421b-000000@us-west-1.amazonses.com>,bec
<01110195686b2288-f2bc2add-3da4-432c-bc83-d347b52fd0dc-000000@us-west-1.amazonses.com>,bec
<20250305232254.3C9B28150C35FA69@mydigicash.in>,scam
<bjulgf6q3tlb97njy6l8j4no480v7nxk.28964602.nggxie@ffdxog1flgo9j7grmwxrzgt9rrjr.namprd5454.prod.outlook.com>,phishing
<e2ixznu7ba8g6t1i6pvp20syffdivcst.93821754.y9ei8z@w91j4ingdcr6q3r7i1c0fqx5aho5.namprd6898.prod.outlook.com>,phishing
<37.F7.22751.6FDC8C76@i-09dc9bf4be0c4b9ea.mta1vrest.sd.prd.sparkpost>,phishing
<3e3b23f70c04262524a66482fc3bb51732d8cf00@zenpulsevita.pro>,phishing
<eUGhnsR-M_f5ZkrjMZ8tH8YoAGRrFJYdpfLyvR0Axm4.biwScqXU0cU3SZH6sAwhANbPBEjYgwGWw55Dj71vWBE@cardrow.ru.com>,phishing
<174121317473.374.18219402389276902720@leadmaxx.pl>,phishing
<20250305221648.2f3952362802b8e6@business3.theinsurancequoter.com>,phishing
<174121292355.745763.472543603814237860@leadmaxx.pl>,phishing
<LO0P265MB56542448768D0D3F1ECB4382EBCB2@LO0P265MB5654.GBRP265.PROD.OUTLOOK.COM>,scam
<2-WsV4D9tq7g3d-IEXi9LKoLscA@itcontractors-team.com>,phishing
<d22e86f6-fc12-2010-b228-6516bc9beeb4@ndbg1.onmicrosoft.com>,bec
<75e533f9-39ae-4d75-aeca-1e8ffc0f8a74@mtl-mta03-out2>,phishing
<70615aa8-e1df-4888-b0d2-39429bfbb513@mtl-mta03-out2>,phishing
<20250305220313.95a22d64a46772a7@business3.theinsurancequoter.com>,phishing
<4iL8zFDaHwk--2aEKy_aEZnJFNL4uyiCrDARt1HUCMY.5uU-08q44Khajx3axL8mma0hlAqg9_83w3TGH18xDJE@cardrow.ru.com>,phishing
<mid-d3c338e7d8d5da89d7088d70149aa185-2199@soul.mindfullhealthfoods.com>,phishing
<7RwklOh90tgLcQWfUETWPdQe-TumRB6P5SxDZMP5WGw.3EEnVzJpHqjd34iNbxM2__JXiAxDGzJZG1FgmlT-Fwg@cardrow.ru.com>,phishing
<2KbtAVDSOwULPnB3LTIBTq5LwkT34hgcYbGP5f2NzOk.szyauCDJF1i2NfJ2hxNCu1BDV8FemGLxTj-pHp3S4dU@cardrow.ru.com>,phishing
<EBFkqSZSfr2JqmQgU70r7JzTbJK0_An1I0PbvsI-pEs.tcqVwVA24luGCtyMBq_GUQW9-9XCtiT4leK2RCAhUug@cardrow.ru.com>,phishing
<55614911-3598-41b5-a388-cb1965b5718b@mtl-mta03-out2>,phishing
