MessageID,Verdict,,,,,,,,,,,,,,
<20250901155309226704E7AA-840CD9C9EF@michaelmillerplanning.com>,bec,,,,,,,,,,,,,,
<2261288377b3999675df963dd8ecc6cc1686ce@arrakis.es>,bec,,,,,,,,,,,,,,
<CAB6p_nSKgWLeF5pucsTCUwtOeLjXX671voPBnKRb_ptQGiXwrw@mail.gmail.com>,scam,,,,,,,,,,,,,,
<2261288377b3999675df963dd8ecc6cc1686ce@arrakis.es>,bec,,,,,,,,,,,,,,
<272903a85c98b2b99ef4bd16e237ede6c49ce3c1@fermesvalens.com>,bec,,,,,,,,,,,,,,
<ade423887cb89299bed49d36c217cdc6e42badee@recif02.com>,bec,,,,,,,,,,,,,,
<ade423887cb89299bed49d36c217cdc6e42badee@recif02.com>,bec,,,,,,,,,,,,,,
<049a03639753797251ff76dd29edd62d0ea5e0e977@mincon.com>,bec,,,,,,,,,,,,,,
<a60f9ad420e4cec5e648c16a9e5a619ab91247a39e@chez-walker.co.uk>,bec,,,,,,,,,,,,,,
<a60f9ad420e4cec5e648c16a9e5a619ab91247a39e@chez-walker.co.uk>,bec,,,,,,,,,,,,,,
<8ca4e0f602c6ece7c46ae348bc7843b89b306e2125@ronagoupil.ca>,bec,,,,,,,,,,,,,,
<f1f0d7b0a39cff6659dcd2cc53d595db@crm.cpcseguro.com>,phishing,,,,,,,,,,,,,,
<af190ca75397bdb691fbb219ed38e2e9cbccc6aa@globetrotter.net>,bec,,,,,,,,,,,,,,
<20250901154308298B3A91A4-AB07890419@michaelmillerplanning.com>,bec,,,,,,,,,,,,,,
<0f2d50fb0fcbe1eacda7ee45b164beb59752ab6d@wilsontire.ca>,bec,,,,,,,,,,,,,,
<853345ee1adef4ffd8b2fb50a471aba082ba2763@mec.es>,bec,,,,,,,,,,,,,,
<253b97ff-8af4-4d09-b5c9-6ee2b53347b8@iad4s12mta1187.xt.local>,phishing,,,,,,,,,,,,,,
<f3e022cf-909f-4986-aaca-4e351d5d3acb@mtl-mta03-out2>,phishing,,,,,,,,,,,,,,
<760eb37b-6977-451e-aab3-79b0f2c73e93@mtl-mta03-out2>,phishing,,,,,,,,,,,,,,
<CAREERUbPHiNKyKJWje000035e4@Career>,scam,,,,,,,,,,,,,,
<4fa026643eb663c5f9f868168cedd33a@startechone.com>,malicious,,,,,,,,,,,,,,
<CAREERy8zDBPPAyMtX9000035eb@Career>,scam,,,,,,,,,,,,,,
<GadbLQzGxcQR3538.ovMf19300976735@hrpayrollsolution.com>,malicious,,,,,,,,,,,,,,
<a5fbc5234fc06618ca84ad62a5c3a8e6@crm.cpcseguro.com>,phishing,,,,,,,,,,,,,,
<0328dbbd-73fc-4337-90dd-bf5f4c609db4@iad4s12mta1185.xt.local>,phishing,,,,,,,,,,,,,,
<544797c7d86ffa51f7af70b17cfffcf7983bbc750b3206d9633b9931888430d7@mx.google.com>,scam,,,,,,,,,,,,,,
<173640043985056.0832777.webmail@webmail>,scam,,,,,,,,,,,,,,
<ld6koHdIbifA4823.eTW2cRruoT420oGV2mLG3g47E89091311252@hrpayrollsolution.com>,malicious,,,,,,,,,,,,,,
<33dbfc6baf5e5294bcbb8104251cc60@salaryquotes.com>,malicious,,,,,,,,,,,,,,
<1736400437717871.3832777.webmail@webmail>,scam,,,,,,,,,,,,,,
<20250109161108.d5a095220efbfe70@business1.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<9e5c0a$5u61q@esa2.hc1081-95.ap.iphmx.com>,scam,,,,,,,,,,,,,,
<073fe0$4huhta@ybironoah04.netvigator.com>,scam,,,,,,,,,,,,,,
<d0bcf5d1937a51c1d71d304c23fcef26@crm.cpcseguro.com>,phishing,,,,,,,,,,,,,,
<1736400436537925.3832777.webmail@webmail>,scam,,,,,,,,,,,,,,
<1736400436537925.3832777.webmail@webmail>,scam,,,,,,,,,,,,,,
<0948202501060882F8C8416A-2AEF666E06@baldeaglemechanical.com>,bec,,,,,,,,,,,,,,
<82c1c159-60b5-4ecd-b3aa-44ca8a8f3079@ichmls.com>,bec,,,,,,,,,,,,,,
<1736400435625020.0832776.webmail@webmail>,scam,,,,,,,,,,,,,,
<1736400435625020.0832776.webmail@webmail>,scam,,,,,,,,,,,,,,
<f425f2dc-ac85-4045-b8a0-a171ac057bd3@atl1s11mta1135.xt.local>,bec,,,,,,,,,,,,,,
<4_15286_317_3662_998697_3543_9_9_85_26447@ismtpd0040p1iad2.amazon.com.au>,phishing,,,,,,,,,,,,,,
<9d83483f47f4e89f4b860b5c2ee3e0ac00709ea1@favorable8.com>,phishing,,,,,,,,,,,,,,
<a27aa83b2344a4faaae85d19445ca4c6@crm.cpcseguro.com>,phishing,,,,,,,,,,,,,,
<3f3a2d7c-48b4-4247-a2a7-8a31926d9e7d@iad4s12mta1183.xt.local>,phishing,,,,,,,,,,,,,,
<1736400440115456.1832777.webmail@webmail>,scam,,,,,,,,,,,,,,
<ba9b13a61923544e1ac4b70a2154336b@crm.cpcseguro.com>,phishing,,,,,,,,,,,,,,
<2134202412401774EF17E7F2$DFC9BD9975@amsa.com.uy>,scam,,,,,,,,,,,,,,
<010001944bc69b95-21cffd5a-9d8d-40b2-ad18-bc8a81b9c9e3-000000@email.amazonses.com>,bec,,,,,,,,,,,,,,
<010001944bc66bb4-d309e75c-13c4-4a42-8850-09b74b565d96-000000@email.amazonses.com>,bec,,,,,,,,,,,,,,
<9b3a8d58-443c-48db-9481-f3e80c69bd9d@AM1PEPF000252E1.eurprd07.prod.outlook.com>,scam,,,,,,,,,,,,,,
<38dbbd255946a0f1d2631abd9eb8141f@crm.cpcseguro.com>,phishing,,,,,,,,,,,,,,
<GIDUJAXJ-RKBVKSQNSPDNTFAS-GIDUJAXJ@shopify.com>,phishing,,,,,,,,,,,,,,
<010001944bba694f-d5dfbc2f-fe0e-4a4a-8be5-5acfa209e46c-000000@email.amazonses.com>,malicious,,,,,,,,,,,,,,
<CAAWFGHPM=Wp=DkF+g06jLBtfjFnRQTp=swfSnMVyS=5LWjo=FA@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CAAWFGHPM=Wp=DkF+g06jLBtfjFnRQTp=swfSnMVyS=5LWjo=FA@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CADWFe=PVF-B-ce8Qi_0mk0MAE6Fz8WKAFt5c8X8m29oHiiGRrg@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<202509010737404C2C58F69E$362F6F268B@libreriacervantes.com.sv>,bec,,,,,,,,,,,,,,
<CADWFe=PVF-B-ce8Qi_0mk0MAE6Fz8WKAFt5c8X8m29oHiiGRrg@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<010001944bb386a2-92bc17bd-54d1-4bd0-a230-7c466cadec2a-000000@email.amazonses.com>,malicious,,,,,,,,,,,,,,
<3231a858-8ce6-48a8-af5c-3222e7d0866e@AM1PEPF000252DC.eurprd07.prod.outlook.com>,scam,,,,,,,,,,,,,,
<CADWFe=PVF-B-ce8Qi_0mk0MAE6Fz8WKAFt5c8X8m29oHiiGRrg@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<CADWFe=PVF-B-ce8Qi_0mk0MAE6Fz8WKAFt5c8X8m29oHiiGRrg@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<CAAfga4voFGoX9Ta3OV+ChVRRMfbdZjQ85gjaMtJVpkPp6Eu6mA@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CAAfga4v6mXwousSirV69UcDx93MqQXyD5D5XdBi2hPFoHpmuCQ@mail.gmail.com>,scam,,,,,,,,,,,,,,
<9c3c51e7af2862f4e21724c157f7e7aa3d1431fc@favorable8.com>,phishing,,,,,,,,,,,,,,
<6eeaf93b-607d-28a2-2635-f7acb1e46eea@sofimail.com>,bec,,,,,,,,,,,,,,
<eb00a569-c670-4ad0-9a73-aada5d680366@msksrv19v.atech.local>,scam,,,,,,,,,,,,,,
<09062025010515C096464B96$698F621F1A@torocup.com>,bec,,,,,,,,,,,,,,
<978bee14-5b0a-4edf-beaf-32f3def4c155@atl1s11mta1092.xt.local>,bec,,,,,,,,,,,,,,
<0c8d706a-38a5-47f5-9968-355de89d1ff6@mtl-mta03-out2>,phishing,,,,,,,,,,,,,,
<2-X8kG92yOjcap-2qwC8zj7iyUo@allstarstock.com>,phishing,,,,,,,,,,,,,,
<353b2283-dc23-47a4-bb8a-1a5c0b864978@ichmed.org>,bec,,,,,,,,,,,,,,
<BLuir000000000000000000000000000000000000000000000SPTTEO00HFtjm6_IR52b2DhueV6RXg@sfdc.net>,scam,,,,,,,,,,,,,,
<20250109144857.9dd8cf477ef07422@m.ghost.io>,phishing,,,,,,,,,,,,,,
<CANxUmBDZwryfv2YOWKvzfAgOVk9eWkbwYGTABcsHbwKQ9OQ1ZQ@mail.gmail.com>,scam,,,,,,,,,,,,,,
<HOAKNGVR-LXDWASFLXYYQVZCR-HOAKNGVR@shopify.com>,phishing,,,,,,,,,,,,,,
<653d45ed-da15-401a-8087-5a9baf18d6ad@kltforums.com>,phishing,,,,,,,,,,,,,,
<20250109144240.C301824E708277D5@ierpltd.com>,scam,,,,,,,,,,,,,,
<3a4fbea4-bc95-4ce4-8644-d12e672e888f@mtl-mta03-out2>,phishing,,,,,,,,,,,,,,
<cbe048b434d40cc3e47d709c67f018c52b30a06e@favorable8.com>,phishing,,,,,,,,,,,,,,
<20250109143515.9e56cdfb0a7aab0c@business1.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<0986c9bc-0929-4274-bd24-ed4a6c99b385@phmsconf.org>,bec,,,,,,,,,,,,,,
<CAREERlGJZNuIkdg0MZ000048a5@Career>,scam,,,,,,,,,,,,,,
<CAJBCmuKnXLSiuGL=0ZaO0M384UN9dpKg6CYK9T1MHJN2kB03QQ@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<E1tVtZy-0000NB-2e@h55.sserv.ru>,scam,,,,,,,,,,,,,,
<CAREERhCLwHc9ny7BXx000038e0@Career>,scam,,,,,,,,,,,,,,
<CAM17QuQ8whti1tdTVGiKRd66u5DGxNpY6W3SAYXsBJwCiLAJAQ@mail.gmail.com>,scam,,,,,,,,,,,,,,
<fb3ec2319e995f42842b04c293c534ad@10.0.7.185>,scam,,,,,,,,,,,,,,
<df25a585-9d2d-4d52-a17f-2646fd57ed8c@mtl-mta03-out2>,phishing,,,,,,,,,,,,,,
<CANizYr=wiCqwvBCaGb4i3vo7TXnAzNRuuyv8F56vrVkDWkApWA@mail.gmail.com>,scam,,,,,,,,,,,,,,
<677fdb0e.170a0220.1b3416.4252@mx.google.com>,scam,,,,,,,,,,,,,,
<CAREERPdHfKsp3MSi6x00003340@Career>,scam,,,,,,,,,,,,,,
<CAREER5YFRcmVFOh1vd00003374@Career>,scam,,,,,,,,,,,,,,
<vsqnvhRHn4048773.BnsOi0eP2Ur03089297401@hrpayrollsolution.com>,malicious,,,,,,,,,,,,,,
<5y9JXqRmkH5Y7372.cVo9nAsZg81607161101@hrpayrollsolution.com>,malicious,,,,,,,,,,,,,,
<CAREERzu23LiC1h1jYh00003afa@Career>,scam,,,,,,,,,,,,,,
<CAREERssM5sGmhZ26yJ000044df@Career>,scam,,,,,,,,,,,,,,
<CAREER6AmX3qrB0Xn2P00004571@Career>,scam,,,,,,,,,,,,,,
<CAREERBT5zkDX64kDn90000489f@Career>,scam,,,,,,,,,,,,,,
<CAREERp8tg1zSarY6FD000048aa@Career>,scam,,,,,,,,,,,,,,
<CAREERp5yLZ86BSqEMD00004720@Career>,scam,,,,,,,,,,,,,,
<CAREERjNIjmMPqngL6w0000478f@Career>,scam,,,,,,,,,,,,,,
<CAREER2JZZJfwTXSRdZ00003886@Career>,scam,,,,,,,,,,,,,,
<CAREER2JZZJfwTXSRdZ00003886@Career>,scam,,,,,,,,,,,,,,
<CAREER2JZZJfwTXSRdZ00003886@Career>,scam,,,,,,,,,,,,,,
<CAREER2JZZJfwTXSRdZ00003886@Career>,scam,,,,,,,,,,,,,,
<CAREERjHNuQuN6tdqVv0000442f@Career>,scam,,,,,,,,,,,,,,
<CAREERRvvNn8VD8o8HK0000446f@Career>,scam,,,,,,,,,,,,,,
<CAREERE8DzHx63RNpgg00004714@Career>,scam,,,,,,,,,,,,,,
<CAREERYs5CRTYBK1CRw0000494e@Career>,scam,,,,,,,,,,,,,,
<CAREER3UdgJQD9OsziY00003ae0@Career>,scam,,,,,,,,,,,,,,
<010001944b5fb151-49e0e999-c674-4fd9-95c2-2ea43d71a31e-000000@email.amazonses.com>,phishing,,,,,,,,,,,,,,
<CAREER4AsK6ExU8raUM00003b53@Career>,scam,,,,,,,,,,,,,,
<CAREERGmCvoXM7e0C9g00004330@Career>,scam,,,,,,,,,,,,,,
<429743532.206318.1736431270053@pvbjhbvldsdmza4.investec.corp>,bec,,,,,,,,,,,,,,
<CAREER5yoVTvKRNZSPG0000433d@Career>,scam,,,,,,,,,,,,,,
<CAREERqGa9F82he9NYV000045ed@Career>,scam,,,,,,,,,,,,,,
<010001944b5f3280-32d80dc2-1249-4cdd-a938-fbc8ad92f139-000000@email.amazonses.com>,phishing,,,,,,,,,,,,,,
<CAREERbzwWJv3zOdnjQ00003976@Career>,scam,,,,,,,,,,,,,,
<CAREERq4njoVa8grB3300003f33@Career>,scam,,,,,,,,,,,,,,
<CAREERROH4TKbmLng8F00003b3b@Career>,scam,,,,,,,,,,,,,,
<3bc5ec4ed00592fdd392e6040619d2cdf8ba8af8@favorable8.com>,phishing,,,,,,,,,,,,,,
<CAREERGlbZvFqV2mEIk00003ca5@Career>,scam,,,,,,,,,,,,,,
<4d02857d-1db9-4eb2-a58d-537390a19f06@DU6PEPF0000952A.eurprd02.prod.outlook.com>,bec,,,,,,,,,,,,,,
<CAREERKyeoCUXeQZp80000044ae@Career>,scam,,,,,,,,,,,,,,
<E1tVsvC-0001DQ-IY@h55.sserv.ru>,scam,,,,,,,,,,,,,,
<db21faca7c3d8f394c030606cab7773a6c8ca06e@favorable8.com>,phishing,,,,,,,,,,,,,,
<b1490dc109d92eb631490a59079a5858@twg1.thewebgurus.de>,phishing,,,,,,,,,,,,,,
<df36917ef97536b0e14e71d11aabc9b6@thebasichumanneed.com>,phishing,,,,,,,,,,,,,,
<CAREERk0O5SjMKtWNym00004164@Career>,scam,,,,,,,,,,,,,,
<010801944b49acc9-2a3a20d7-73dd-452d-939f-32cdead877c3-000000@ap-southeast-2.amazonses.com>,phishing,,,,,,,,,,,,,,
<010801944b49ac9f-c7139eba-3b55-424d-bb6c-b498a74ff063-000000@ap-southeast-2.amazonses.com>,phishing,,,,,,,,,,,,,,
<010801944b49b23f-16d12618-ed51-47c4-9c69-7d9d1c21af2a-000000@ap-southeast-2.amazonses.com>,phishing,,,,,,,,,,,,,,
<010801944b49accb-46d4998d-f405-44dc-8627-59cf74be6c03-000000@ap-southeast-2.amazonses.com>,phishing,,,,,,,,,,,,,,
<20250106091740.77C9AE6807E97A81@mirfin.co.za>,scam,,,,,,,,,,,,,,
<CAREERgeDKvPEkGhAj500003892@Career>,scam,,,,,,,,,,,,,,
<CAREERAKYVpMmOlbcrY00003931@Career>,scam,,,,,,,,,,,,,,
<CAREERyYJOGESS9iuG700003a6c@Career>,scam,,,,,,,,,,,,,,
<CAREER08IyFrydlb9rX00003d28@Career>,scam,,,,,,,,,,,,,,
<CAREERRZT26XOIRUlRW00003f31@Career>,scam,,,,,,,,,,,,,,
<CAREERwr9y4cp51dyZS00004175@Career>,scam,,,,,,,,,,,,,,
<f6ebc1fc709e2da90451d99322b01639e1d24d5d@favorable8.com>,phishing,,,,,,,,,,,,,,
<CAOgqwXezWM_KKK2nO53E15PSHnMw=aHzdbhjKNbAOb+P8+nRFQ@mail.gmail.com>,scam,,,,,,,,,,,,,,
<bc671009-a06d-414d-89b9-c723645731d8@ijoaas.net>,bec,,,,,,,,,,,,,,
<CAREERikaTAbNF44VEm000047b6@Career>,scam,,,,,,,,,,,,,,
<20250107032423.88C7B1CE0B09@mail.tsuntien.com.tw>,scam,,,,,,,,,,,,,,
<25b4609db2a8b4861567873fc3d578066b71bf00@ghelix.com>,phishing,,,,,,,,,,,,,,
<007801db6298$52ad9420$f808bc60$@firma.pl>,malicious,,,,,,,,,,,,,,
<0.0.1B.261.1DB62986A72EDDA.0@d52c.emsend5.com>,scam,,,,,,,,,,,,,,
<CAREERR9Odutox7nyeK00003ea4@Career>,scam,,,,,,,,,,,,,,
<CAC+o3mYuh8Vz_brKovmRZ1LaRGE=UdHcF5vmWwhST6-4pCe+Yw@mail.gmail.com>,scam,,,,,,,,,,,,,,
<7feba32d-ea12-4231-8600-db91214f4c5e@AMS0EPF00000199.eurprd05.prod.outlook.com>,phishing,,,,,,,,,,,,,,
<01beaed6-c13e-47ec-9da0-05642b12bcde@iad4s12mta1103.xt.local>,bec,,,,,,,,,,,,,,
<ffd731eac3ad493003846c43d39913b9cadcf1cd@ghelix.com>,phishing,,,,,,,,,,,,,,
<fcd3d154-89ca-4543-a9eb-a70437439d94@iad4s12mta1107.xt.local>,bec,,,,,,,,,,,,,,
<28d69c78-207b-4e2d-8428-6e41363a09e3@iad4s12mta1107.xt.local>,bec,,,,,,,,,,,,,,
<CAREERy4FypKsEgJXOx000043ee@Career>,scam,,,,,,,,,,,,,,
<9e5c0a$5s7n6@esa2.hc1081-95.ap.iphmx.com>,scam,,,,,,,,,,,,,,
<CAREER3G9yTWpRnzh0C000048ca@Career>,scam,,,,,,,,,,,,,,
<CAREERhuQinOkrx8BiC0000324f@Career>,scam,,,,,,,,,,,,,,
<CAREERmWAFsTmIClmpc0000328f@Career>,scam,,,,,,,,,,,,,,
<CAREERCXWtjik38dWMJ000032e4@Career>,scam,,,,,,,,,,,,,,
<CAREERT5nwZvIPNTAbA00003499@Career>,scam,,,,,,,,,,,,,,
<CAREER0apMHi0SYNIPu000034f5@Career>,scam,,,,,,,,,,,,,,
<CALfB-eqA6FOXjEgH8jYFABY7XYSrd1t5hH9NLGJ+JPXQU7S-Xg@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CAREERm9lHiu3fQtYdV000038f5@Career>,scam,,,,,,,,,,,,,,
<CAREERXvEbjkyqU7a0x00003a10@Career>,scam,,,,,,,,,,,,,,
<CAREERacH0xxDEA2VqF000043a6@Career>,scam,,,,,,,,,,,,,,
<1940102918.1650853127.1736427546151@abmktmail-batch1n.marketo.org>,bec,,,,,,,,,,,,,,
<CAREEROgddu5qE8DzHx0000423f@Career>,scam,,,,,,,,,,,,,,
<708e7182-916f-4765-a76b-ff4bf22e3a9c@amjece.com>,bec,,,,,,,,,,,,,,
<20250109101836.BC1045D265671908@gmail.com>,scam,,,,,,,,,,,,,,
<010001944b1871f5-a794b8af-3ce0-4f1f-86c5-165bb0bf99a3-000000@email.amazonses.com>,bec,,,,,,,,,,,,,,
<010001944b182c40-d7a0095c-fced-4b5e-999a-86b6aef059c3-000000@email.amazonses.com>,bec,,,,,,,,,,,,,,
<010001944b1807c2-a8c73cc0-ac25-4ae4-b659-69cdd9882798-000000@email.amazonses.com>,bec,,,,,,,,,,,,,,
<010001944b15c366-4f87cf4e-3876-46d3-8347-bb2747a5f87a-000000@email.amazonses.com>,bec,,,,,,,,,,,,,,
<010001944b15c94f-b33d4cf1-ae3c-4976-b837-dfbf6b532288-000000@email.amazonses.com>,bec,,,,,,,,,,,,,,
<010001944b15af79-5d33bbc6-b72b-4fa7-9b32-c11fd02427ea-000000@email.amazonses.com>,bec,,,,,,,,,,,,,,
<autogen-java-7d5cb640-7055-4cfd-9b1a-aa565fe582d1@google.com>,phishing,,,,,,,,,,,,,,
<PH7PR84MB3838CD0E0655919237128FF2D5132@PH7PR84MB3838.NAMPRD84.PROD.OUTLOOK.COM>,scam,,,,,,,,,,,,,,
<CAREERK7dcLdZs3JcXu00003983@Career>,scam,,,,,,,,,,,,,,
<1259230852-4157@wmail.mariab.ae>,scam,,,,,,,,,,,,,,
<CAREERwPiyAphwFutJL00003ea8@Career>,scam,,,,,,,,,,,,,,
<SN6PR20MB356869D2AFD30CB55FCA45E5D9132@SN6PR20MB3568.namprd20.prod.outlook.com>,scam,,,,,,,,,,,,,,
<20250109123506.7b269a5caed8c7fd@business1.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,
<26f64fa0-86a3-428c-acf7-d98fd82e80e4@mtl-mta03-out2>,phishing,,,,,,,,,,,,,,
<CA+f1HwYA3h-fLDP78K7QZKhdYL--J2Vq4z-FPZRDrRvzF9u2Vw@mail.gmail.com>,bec,,,,,,,,,,,,,,
<010001944b0c95cd-2c29c627-a2ec-4438-9b75-e8f068c86d42-000000@email.amazonses.com>,bec,,,,,,,,,,,,,,
<010001944b0c9117-434aab8b-8fe7-41dd-ac75-3b6aa3757a0e-000000@email.amazonses.com>,bec,,,,,,,,,,,,,,
<010001944b0c87f0-cc153f84-23d6-497b-82e8-b4953d5e7293-000000@email.amazonses.com>,bec,,,,,,,,,,,,,,
<010001944b0c8aa1-858a742f-8a0a-4893-a9ea-c18b7ddcd9af-000000@email.amazonses.com>,bec,,,,,,,,,,,,,,
<010001944b0c68bd-538d8989-fff8-46d7-97d7-4813395cfb2c-000000@email.amazonses.com>,bec,,,,,,,,,,,,,,
<010001944b0c7832-383a29cc-5c36-45a7-95b3-6d6ebc930517-000000@email.amazonses.com>,bec,,,,,,,,,,,,,,
<CAREERPUprhup7IpGwC000035f4@Career>,scam,,,,,,,,,,,,,,
<20250109122825.82eefd4d466d27a6@avalive1.avadasend.com>,bec,,,,,,,,,,,,,,
<CAREERJkUwWpSWerOc0000037d5@Career>,scam,,,,,,,,,,,,,,
<001701db6270$05778ee7$14dbe0bc$@asss.mailerokdf.com>,bec,,,,,,,,,,,,,,
<9e5c0a$5rqgu@esa2.hc1081-95.ap.iphmx.com>,scam,,,,,,,,,,,,,,
<9e5c0a$5rpl0@esa2.hc1081-95.ap.iphmx.com>,scam,,,,,,,,,,,,,,
<20250109211936419.47205276768000@FFSPR004.FS>,phishing,,,,,,,,,,,,,,
<CAREERzbAUfKRfcjcMz000032df@Career>,scam,,,,,,,,,,,,,,
<9e5c0a$5rmkk@esa2.hc1081-95.ap.iphmx.com>,scam,,,,,,,,,,,,,,
<9e5c0a$5rmah@esa2.hc1081-95.ap.iphmx.com>,scam,,,,,,,,,,,,,,
<353801569.22783486.1736424642829.JavaMail.zimbra@fibertel.com.ar>,scam,,,,,,,,,,,,,,
<ca7577ca-9961-413f-9da6-a75c1d679b2a@CY4PEPF0000E9D4.namprd03.prod.outlook.com>,phishing,,,,,,,,,,,,,,
<CADe5++x0DPwq9eXMtpFRVm=q_k26_-E=bP_J2hOUmng4nGKsVg@mail.gmail.com>,scam,,,,,,,,,,,,,,
<1382984365.22780192.1736424373508.JavaMail.zimbra@fibertel.com.ar>,scam,,,,,,,,,,,,,,
<CAREERTuAyHsjCGvseE00003a74@Career>,scam,,,,,,,,,,,,,,
<CAREERFekzabtneqdGS0000432d@Career>,scam,,,,,,,,,,,,,,
<CANaaoanjfQ=gMG9W9J18+54XVDZTYmcCLOXqBXP3XAifczSwwA@mail.gmail.com>,phishing,,,,,,,,,,,,,,
<CALy7PDk9kKosWtE7Rc-Pan2tKTnacnpaYyGdoswR1B9Za-EOUg@mail.gmail.com>,scam,,,,,,,,,,,,,,
<5012416006488225211057@DESKTOP-0BESROO>,scam,,,,,,,,,,,,,,
<CAREER2Qw4hVJbrzvsT00004650@Career>,scam,,,,,,,,,,,,,,
<20250109035656.ED29817FEC922305@swiftemailsend12.com>,scam,,,,,,,,,,,,,,
<5012416006488108563490@DESKTOP-0BESROO>,scam,,,,,,,,,,,,,,
<50124160064881438417385@DESKTOP-0BESROO>,scam,,,,,,,,,,,,,,
<5824e7$4i0pv7@ybironoah03.netvigator.com>,scam,,,,,,,,,,,,,,
<CAREERylhgnFZS4HIv600004500@Career>,scam,,,,,,,,,,,,,,
<1229641246036021885048@DESKTOP-FMFKRG6>,scam,,,,,,,,,,,,,,
<CAMnvLpwOX3rQAdyFC1_wQGnKDvOsEKUnjb9mFnXggWZ4UmuhjQ@mail.gmail.com>,scam,,,,,,,,,,,,,,
<63mm31gr31bdo3gwd0sbfi0nv.D6XIF7U9804O@scgcargo.com>,scam,,,,,,,,,,,,,,
<SN4PR0201MB3456884B1DAF11EA24464A17C6132@SN4PR0201MB3456.namprd02.prod.outlook.com>,scam,,,,,,,,,,,,,,
<CAREERZjyeUNLIIYALb00004711@Career>,scam,,,,,,,,,,,,,,
<677fb33e.050a0220.11c8e4.1bb0@mx.google.com>,phishing,,,,,,,,,,,,,,
<010001944ad440da-71586472-498a-4618-818a-6b65a769e68a-000000@email.amazonses.com>,phishing,,,,,,,,,,,,,,
<CAREERzvdrEb6MXb0zr000045dc@Career>,scam,,,,,,,,,,,,,,
<CAREEROwGzADBJWcNjO00004934@Career>,scam,,,,,,,,,,,,,,
<CAPGbbq1OFEwhwguq9ctQ8FqMs+4vVs3Rn7PEpwh-uciqPpL_Qg@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CAFtaoDkmjNkFM1fGLqO_CAcmBXPt1PViz-5mPnS+XtDHFK2gGg@mail.gmail.com>,scam,,,,,,,,,,,,,,
<20250109032408.286B695B7D0DCA05@swiftemailsend12.com>,scam,,,,,,,,,,,,,,
<770171415.299550.1736421807792.JavaMail.zimbra@versilpumps.com>,scam,,,,,,,,,,,,,,
<CAREERnlhRyZx4L28t800003c9a@Career>,scam,,,,,,,,,,,,,,
<CAREERoirK6UtEnUyR500003ce6@Career>,scam,,,,,,,,,,,,,,
<20250109201920187.47265014163200@FFSPR004.FS>,phishing,,,,,,,,,,,,,,
<20250109030703.9700512F18420626@swiftemailsend12.com>,scam,,,,,,,,,,,,,,
<CAPsBW-B0+-zy_8C2bVC0yzci1ai-ZjUaxvze_ws7VK63kE+tHg@mail.gmail.com>,scam,,,,,,,,,,,,,,
<202509011108.fup0pe0kkshnjj@email-digitalrecruitmentcompany.com>,phishing,,,,,,,,,,,,,,
<CAM2T6sZ+5j+SbiCse7gGyxqHdHjJpH1U2vpFncm9rM9h7nTueQ@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CAM2T6sZ+5j+SbiCse7gGyxqHdHjJpH1U2vpFncm9rM9h7nTueQ@mail.gmail.com>,scam,,,,,,,,,,,,,,
<CAMPX9CHsa_9ePOg8tYWJ87XwdPUur6yxsWZ0_Q6LY7nF_-OJZg@mail.gmail.com>,scam,,,,,,,,,,,,,,
<173641990114.1424.5845474463646970195@shopboardpro.pl>,phishing,,,,,,,,,,,,,,
<173641881776.1424.7513547109516426690@shopboardpro.pl>,phishing,,,,,,,,,,,,,,
<173641881776.1424.7513547109516426690@shopboardpro.pl>,phishing,,,,,,,,,,,,,,
<173641881776.1424.7513547109516426690@shopboardpro.pl>,phishing,,,,,,,,,,,,,,
<173641881776.1424.7513547109516426690@shopboardpro.pl>,phishing,,,,,,,,,,,,,,
<CANBiZ+yKg7N8zMcs7Sf9rq46JWLtUBRY1vrvMycDL4b+j2_puQ@mail.gmail.com>,scam,,,,,,,,,,,,,,
<010001944ab95718-ae9c193d-0d19-4c35-a6c3-4f321122e92a-000000@email.amazonses.com>,phishing,,,,,,,,,,,,,,
<54942a99-ac6b-4d27-ac99-23b90df50cf0@DU6PEPF0000A7DF.eurprd02.prod.outlook.com>,scam,,,,,,,,,,,,,,
<010001944ab929fe-3f943a47-2cd6-4294-9356-341127f39aa9-000000@email.amazonses.com>,phishing,,,,,,,,,,,,,,
<j2w9rVQPLV9ArteBXIfkJ6WmbDkwlQgpbKgUsBUgQ@hyper-mail.it>,phishing,,,,,,,,,,,,,,
<2cac7b$5fp4og@esa1.hc676-42.c3s2.iphmx.com>,phishing,,,,,,,,,,,,,,
